g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 1.2393150562450828e-6 55 4 1 0.0 1 0.0 5.8898811
true 6.028843912986304e-8 147 4 1 0.0 2 0.0 0.8696791
true 2.5956234834256797e-6 234 4 1 0.0 3 0.0 1.443971
true 6.543794399016534e-6 508 4 1 0.0 4 0.0 3.7431251
true 3.081788175207656e-7 90 4 2 0.0 1 0.0 0.1992116
true 2.5792116681300215e-7 475 4 2 0.0 2 0.0 1.8825821
true 3.2623546236676404e-7 309 4 2 0.0 3 0.0 2.0085204
true 4.5039024251791737e-7 456 4 2 0.0 4 0.0 3.7326307
true 2.0637345038432287e-7 70 4 3 0.0 1 0.0 0.1826958
true 2.1486139728521536e-7 236 4 3 0.0 2 0.0 1.0168976
true 5.555228238770156e-6 495 4 3 0.0 3 0.0 2.8451482
true 4.396492944702679e-7 544 4 3 0.0 4 0.0 4.2085971
true 7.362543263944588e-7 86 4 4 0.0 1 0.0 0.2041506
true 1.6075633862133731e-6 341 4 4 0.0 2 0.0 1.4178232
true 7.911209047861689e-7 430 4 4 0.0 3 0.0 2.5559278
true 6.748441754952927e-6 1050 4 4 0.0 4 0.0 7.1205997
true 1.173742864013505e-8 76 4 1 0.01 1 2.049427791020832e-6 0.1823217
true 5.8199006724990454e-8 153 4 1 0.01 2 2.049427791020832e-6 0.6742275
true 7.578014059039795e-7 285 4 1 0.01 3 2.049427791020832e-6 1.9787062
true 1.257089631279129e-7 453 4 1 0.01 4 2.049427791020832e-6 3.8549812
true 2.817267832910808e-7 74 4 2 0.01 1 2.049427791020832e-6 0.1734425
true 1.7815970568269002e-7 183 4 2 0.01 2 2.049427791020832e-6 0.7385706
true 2.2326754056667397e-7 341 4 2 0.01 3 2.049427791020832e-6 2.0344672
true 8.143033477431283e-6 962 4 2 0.01 4 2.049427791020832e-6 6.4427054
true 2.436506701952723e-7 70 4 3 0.01 1 2.049427791020832e-6 0.1932866
true 7.041904208452779e-7 249 4 3 0.01 2 2.049427791020832e-6 1.0799426
true 2.664949900976765e-6 275 4 3 0.01 3 2.049427791020832e-6 1.8547577
true 7.957462433797838e-7 465 4 3 0.01 4 2.049427791020832e-6 3.8395614
true 6.613104339275866e-7 75 4 4 0.01 1 2.049427791020832e-6 0.222184
true 1.492483310133741e-6 233 4 4 0.01 2 2.049427791020832e-6 1.0029272
true 1.0674189586917793e-5 373 4 4 0.01 3 2.049427791020832e-6 2.3743036
true 9.192344349873149e-7 539 4 4 0.01 4 2.049427791020832e-6 4.3853591
true 3.016620794271674e-7 47 4 1 0.02 1 1.5519341457791147e-8 0.1135756
true 3.3738394022986284e-8 164 4 1 0.02 2 1.5519341457791147e-8 0.7142002
true 1.2762179935066342e-7 241 4 1 0.02 3 1.5519341457791147e-8 1.7716232
true 1.3802491505288117e-7 369 4 1 0.02 4 1.5519341457791147e-8 3.0906121
true 2.060649804402903e-7 71 4 2 0.02 1 1.5519341457791147e-8 0.1626579
true 8.41264467532632e-8 157 4 2 0.02 2 1.5519341457791147e-8 0.6983938
true 6.184530077280037e-6 364 4 2 0.02 3 1.5519341457791147e-8 2.3032085
true 2.170238377063871e-7 606 4 2 0.02 4 1.5519341457791147e-8 4.8670253
true 0.33333340204105905 51 4 3 0.02 1 1.5519341457791147e-8 0.1370984
true 1.8413588611284246e-7 176 4 3 0.02 2 1.5519341457791147e-8 0.8005588
true 2.547880535256712e-7 345 4 3 0.02 3 1.5519341457791147e-8 2.2629881
true 2.058332259043579e-6 540 4 3 0.02 4 1.5519341457791147e-8 4.392828
true 0.2500007569634572 69 4 4 0.02 1 1.5519341457791147e-8 0.2154172
true 1.4161827974756847e-6 195 4 4 0.02 2 1.5519341457791147e-8 0.9299394
true 6.697425216931063e-6 502 4 4 0.02 3 1.5519341457791147e-8 3.0258074
true 9.717462598493598e-6 1022 4 4 0.02 4 1.5519341457791147e-8 7.2829466
true 2.8658243789170257e-7 50 4 1 0.03 1 9.85891651468959e-8 0.1114767
true 6.981298211750087e-8 167 4 1 0.03 2 9.85891651468959e-8 0.9533687
true 1.7778375782651068e-6 302 4 1 0.03 3 9.85891651468959e-8 1.9868205
true 7.25555258651589e-8 362 4 1 0.03 4 9.85891651468959e-8 3.1325729
true 5.8221119342283245e-8 72 4 2 0.03 1 9.85891651468959e-8 0.1593835
true 3.5844850138078144e-7 338 4 2 0.03 2 9.85891651468959e-8 1.335608
true 2.691385348807529e-6 484 4 2 0.03 3 9.85891651468959e-8 2.9324398
true 1.0600636685953457e-6 358 4 2 0.03 4 9.85891651468959e-8 3.378723
true 1.3905803096051864e-7 69 4 3 0.03 1 9.85891651468959e-8 0.1892484
true 1.775613350241123e-7 287 4 3 0.03 2 9.85891651468959e-8 1.3276139
true 1.8987103612884877e-6 542 4 3 0.03 3 9.85891651468959e-8 3.2850043
true 2.1538097739896383e-5 450 4 3 0.03 4 9.85891651468959e-8 4.1238561
true 0.25000037264807506 70 4 4 0.03 1 9.85891651468959e-8 0.2444979
true 7.805476690686541e-7 347 4 4 0.03 2 9.85891651468959e-8 1.5852029
true 5.073307131481242e-7 544 4 4 0.03 3 9.85891651468959e-8 3.544811
true 3.092015132753756e-5 736 4 4 0.03 4 9.85891651468959e-8 6.6388983
true 1.6522143059249927e-7 55 4 1 0.04 1 5.221054521751489e-7 0.1517847
true 2.1553448842359657e-7 136 4 1 0.04 2 5.221054521751489e-7 0.7459905
true 2.5339931930545845e-7 250 4 1 0.04 3 5.221054521751489e-7 1.8587584
true 1.402102953740325e-7 393 4 1 0.04 4 5.221054521751489e-7 3.8087857
true 4.954354371478065e-7 60 4 2 0.04 1 5.221054521751489e-7 0.1655017
true 9.929144770270959e-8 232 4 2 0.04 2 5.221054521751489e-7 1.2074068
true 3.535672751242558e-7 325 4 2 0.04 3 5.221054521751489e-7 2.3391267
true 5.4331627602211e-6 1008 4 2 0.04 4 5.221054521751489e-7 9.0007723
true 4.3294025442452977e-7 61 4 3 0.04 1 5.221054521751489e-7 0.2112297
true 3.836944512854619e-7 191 4 3 0.04 2 5.221054521751489e-7 1.0388331
true 8.513429691362854e-6 294 4 3 0.04 3 5.221054521751489e-7 2.2707835
true 2.111282064117444e-5 446 4 3 0.04 4 5.221054521751489e-7 4.2644913
true 1.6314866417566076e-7 80 4 4 0.04 1 5.221054521751489e-7 0.3218514
true 7.140813126915724e-8 260 4 4 0.04 2 5.221054521751489e-7 1.4603267
